Size,PhaseName,MetricName,Sequence,MetricValue,Scenario,CaseName,RunIndex,Tool,Iteration
2,LHS,Time,3,9829,Repair,ConnectedSegments,1,EMFIncQuery,1
2,RHS,Time,4,11559655,Repair,ConnectedSegments,1,EMFIncQuery,1
2,ReCheck,Time,5,2524,Repair,ConnectedSegments,1,EMFIncQuery,1
4,Read,Time,1,1959952759,User,ConnectedSegments,3,Sesame,1
4,Check,Time,2,2152487199,User,ConnectedSegments,3,Sesame,1
4,LHS,Time,3,26665280,User,ConnectedSegments,3,Sesame,1
4,RHS,Time,4,68773240,User,ConnectedSegments,3,Sesame,1
4,ReCheck,Time,5,1742388153,User,ConnectedSegments,3,Sesame,1
4,LHS,Time,6,7750722,User,ConnectedSegments,3,Sesame,2
4,RHS,Time,7,6889053,User,ConnectedSegments,3,Sesame,2
4,ReCheck,Time,8,1580300019,User,ConnectedSegments,3,Sesame,2
4,LHS,Time,9,3694833,User,ConnectedSegments,3,Sesame,3
4,RHS,Time,10,34753237,User,ConnectedSegments,3,Sesame,3
4,ReCheck,Time,11,1593275160,User,ConnectedSegments,3,Sesame,3
4,LHS,Time,12,3648980,User,ConnectedSegments,3,Sesame,4
4,RHS,Time,13,13510819,User,ConnectedSegments,3,Sesame,4
4,ReCheck,Time,14,1570633194,User,ConnectedSegments,3,Sesame,4
4,LHS,Time,15,3651257,User,ConnectedSegments,3,Sesame,5
4,RHS,Time,16,13424344,User,ConnectedSegments,3,Sesame,5
4,ReCheck,Time,17,1576286114,User,ConnectedSegments,3,Sesame,5
